harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-28.281004212539248,-25.134807342661972,-22.799836784532772,-22.73889115355157,-36.442484640644786,-36.49151269197249,-29.440308855598918,-28.388300502121783,-37.298209937044604,-30.7036414210921,-32.82057425253973,-51.29735456077132,-37.56878217064999,-40.52518148726467,-41.648148300436134,-51.64671245571004,-49.86549465526034,-56.865502886313706,-61.705638191624665,-83.38551198400592,,,,,
-21.900763185486493,-27.161754404557488,-39.667109288172206,-34.264218362649444,-24.059217635822623,-38.542893840320744,-33.34496845243889,-37.243964639881035,-48.56561122532863,-47.28079855411284,-46.232038988023206,-48.91919975173363,-45.20315151455751,-48.389342290629905,-55.86108005880668,-67.45694062622422,-57.60165233119087,-56.44105569727515,-69.86857791547179,-63.39824447569944,-64.7566854704195,-81.40365631908996,-73.76563963970058,-71.61697008953837,-76.29118035361317
-30.737492443570957,-43.67829099148912,-45.341477888538705,-42.99041687932944,-38.440353992355554,-50.68720656505796,-55.49771395380493,-48.8054640139316,-59.08809860908685,-65.12333929713114,-56.90216987411044,-73.54530770352883,-68.49793838540532,-78.50114377318913,-69.2501929010999,-67.09318972362877,-75.91374006462497,-79.8523153835927,-86.45321051962551,-88.69956381864921,-84.49171081778009,-81.89172231943648,-79.67378501006074,-89.2410450387333,-82.09680698717236
-24.199851188859917,-55.69835316312075,-42.851175503547246,-42.76463063168272,-46.309429730558605,-66.55352846103605,-51.653196781642265,-52.77456706803275,-54.99626558874586,-68.21670786811796,-80.24698632552848,-65.33089135784762,-81.94424154980592,-73.2560156515168,-78.40782262835076,-78.84855411153019,-76.50400583391134,-89.47281488583157,-82.1791516711475,,-89.35273380330689,-86.79623988478221,-87.85832814211726,,-88.66152877014336
-37.001581292962776,-37.83305824080925,-56.04651068159458,-32.880403530014554,-50.43020298383534,-34.8459903080565,-44.04597520812014,-70.0560391929526,-65.89924904803948,-58.75356643261877,-60.55213125138474,-55.1668899789864,-65.56818917029058,-58.712773742093724,-66.9557174503255,-59.04639919878194,-63.62230260847622,-56.75214400441269,-73.01869240650255,-70.15739045238658,-66.42513761220336,-73.44427592489318,-71.506895709526,-68.19648462627178,-77.33146410041851
-25.628859363497522,-36.857214137886785,-49.10244433789033,-46.875380340082785,-49.43577418839405,-54.112264324133704,-60.38147218307781,-51.43791641466354,-50.56004278662222,-64.24597394644853,-61.36412184904884,-72.70436797230093,-65.94736613300078,-59.98175841704071,-63.97938076064169,-74.52914684782225,-81.2130704057399,-88.36056282971323,-81.27293588357837,-73.42896834136137,-80.6904385567037,-80.19452802103335,-74.01554970957821,-82.94484162743379,-79.8946814954555
-37.14093528902229,-26.98663149330134,-27.511110392351455,-43.296013848837816,-37.98307998827203,-43.44544521404594,-40.87575397868807,-38.35726103547074,-50.0137708527431,-50.64961851116821,-45.92613066856575,-41.80994195793276,-42.76129958015189,-52.11399182752253,-53.925977560834816,-65.02427639802013,-58.42897358781076,-60.26059415971423,-72.37490140808931,-80.20811298746784,-86.11314412187166,-86.25062293936298,-81.35269071358591,-88.8343400146089,-87.58633367349445
-55.02486538735424,-51.5926611687938,-52.24903893385411,-48.2023483562322,-55.51441058025781,-67.2385510691629,-67.81322551531301,-65.57059725596052,-67.95895082311053,-67.19174997603479,-70.97169555930887,-79.75711784903551,-86.2303589923182,-87.50347116541275,-85.33932735055053,-89.84805121324298,,,-86.5420820914407,-87.12658326676103,,,,,
-37.83916184312351,-47.18469576977991,-47.368206744068885,-64.43001153224557,-63.402815455280944,-64.87000499998271,-77.97849725380318,-68.68787080710035,-86.08315861686559,-81.50943373380662,-82.82148874272136,-85.68495893884496,-77.70149257197659,,,,-89.444735178142,,,,,,,,
-27.83173803359948,-42.550325588985174,-49.54680123861007,-47.76062372033834,-48.526179082313554,-47.12440339267316,-48.16723705131903,-53.94607027422285,-65.6361320712417,-65.6754651119027,-59.37425845851881,-64.68855150988736,-70.04861566878225,-72.50197511231383,-78.5976089565066,-71.16918460782037,-89.08189310392598,-81.47623625727189,-84.75389215064094,,,,,,
-24.29786513379583,-22.265166501195043,-38.80917215979779,-43.19592178928085,-34.79623391745376,-40.93228121255449,-40.371604867505155,-57.78972629215381,-42.07688645022681,-47.59731856330852,-61.93185914505515,-49.77373095083021,-60.60469128697103,-46.16049489287988,-50.04490073209558,-53.600910793937885,-50.12459598816124,-57.55122716553403,-62.13287078049698,-72.18137566172457,-58.13435757629912,-66.46737481564115,-66.6505466472194,-65.23006863229912,-74.42273686689425
-55.022055524585454,-77.62985320307459,-57.06071804939742,-57.60309136397175,-67.52735133430238,-74.27423956274606,-77.76240239150374,-85.85891336826258,,,,-89.59265737915334,,,,,,,,,,,,,
-55.117470083647476,-64.87586658503736,-53.97406187923595,-65.83150807317186,-66.26958862954156,-63.905599142322295,-63.06870773240738,-75.95769120829138,-76.57009910301396,-75.02654114465642,-79.58166132721715,-88.41113549258972,-88.00953877931869,,,,,,,,,,,,
-38.51305427074894,-47.42193899974087,-41.871943418655306,-50.09607622277131,-61.256499035649085,-60.82313278616364,-60.483029194752184,-63.63374259747596,-59.17254133747292,-75.32376080134779,-67.42540510426802,-69.32357008206624,-84.1214824938047,-88.99949725610192,-82.72310972620683,-84.2863606625737,-84.97448365602253,,-80.935099518221,,-80.935099518221,,,,
-52.45795842126736,-54.465839382603185,-47.78295875318912,-72.73323575193696,-74.15192162330675,-73.60051063083307,-82.92141377168919,-76.43940036751098,-84.95345142213853,-87.83816991815569,-82.70185193832222,-88.52428758003529,,-89.4548219945424,,,,,,,,,,,
-44.10455667153693,-42.799793618381514,-53.19799129189024,-54.21574366157208,-54.93721172073524,-59.683220448845475,-52.67987033522193,-63.878284158831946,-69.86831604849242,-55.750619425807066,-79.53918150489972,-63.913827516494855,-72.80144195345515,-88.00134214768002,-71.2322288438595,-85.50837247866752,-72.84783628272734,-82.84718190341847,-86.5669513500097,-66.37368883441461,,-76.82307869264376,-86.28204456631927,-82.81610856361846,
-33.337453298254324,-41.70312631913967,-49.138564170438016,-57.44532698358739,-55.812730433181095,-56.92907058699459,-54.597107195920145,-65.40260937864485,-53.7540012770788,-62.06806139029882,-55.12761027169409,-65.63475076223166,-73.61753444131075,-72.3284883959219,-68.15346346292372,-83.64200214489523,-76.5289864278444,-75.8678034832074,-75.72133249913149,,-89.7089391112766,,-89.29522898603783,-85.37019716249516,-85.37019716249516
-51.59467850096383,-57.20836906310604,-59.83649093733995,-58.625110672036946,-52.13280668110554,-62.970047953806386,-61.79173628427179,-70.40034703498895,-71.62736419448507,-64.92033423612015,-70.60365080201471,-79.0287574136158,-85.09611469415368,-69.66504674234629,-75.06232938535,-75.87574132625059,,,-84.31266601337295,-83.57090541000301,,-86.63810444125885,,-89.31992068663418,
-44.81357917057665,-45.593310401586464,-34.809613597453684,-55.287178680847774,-49.440855526391836,-38.84438789643526,-45.971164191964306,-55.053522563953635,-55.21518394341261,-46.713110072705994,-51.13017024168794,-54.343001225212596,-66.45208434805255,-72.49891392384923,-65.73160045993168,-68.70701606253725,-67.13204621462987,-70.48135680272364,-72.98948602967589,-80.30011889049607,-77.6142365525838,-79.14977155307407,-83.05653324217859,-71.75252032917327,-83.69100752270573
-44.366832596811804,-40.580255264787965,-54.5947258180799,-52.48177643764943,-56.55795355735986,-59.13693595561696,-57.42516589081101,-52.109584785664104,-67.27489205782913,-64.88494260206566,-63.16620991918918,-64.67766949385211,-76.97160595606955,-66.2471445968871,-68.43927771231463,-82.1280130104905,-76.5748741864189,-71.17826847495111,-78.71953507606842,-76.59818031083645,-85.0058714597412,-80.67954253711402,-86.7856782407348,-81.33613582151384,-89.05150092308641
-28.843335259313967,-40.71499709918796,-51.073134944200085,-39.0178396249877,-45.362295681693595,-46.254374582249746,-42.361731977408844,-55.149482430276635,-56.106031391908715,-49.25821388566826,-64.46143018674088,-59.50264498457327,-56.206685807027085,-66.00450720722885,-85.59612227890145,-74.97460368397192,-72.96094862389685,-73.81634751442593,-80.02057241330871,-82.29001684234075,-72.9564870860175,-74.67654162067745,-82.50114833588444,-78.16236748576841,
-40.698666759788985,-44.17830866119163,-47.83075209732332,-63.29754543160285,-63.19792247858007,-67.3292813195229,-71.27902299997024,-80.96583331398293,-83.98796334885859,-81.6465187035597,-78.41043798503564,-83.63714731380331,-75.76652378931146,,-87.16343398859692,,,,-87.16343398859692,,,,,,
-26.036034920577936,-43.24147418972123,-48.543456026067716,-42.42333294306597,-52.640527104802814,-65.18053431463697,-63.60493614787798,-53.36171477644096,-63.52065924309427,-76.2777216592553,-70.0752326712496,-77.30082953909798,-74.68126020655899,-74.14398062529607,-88.71058172408686,-82.93923820822724,-80.96360632856421,-86.63805999847095,-81.02649393749284,-86.73916316410451,-85.11984670686078,,-87.00561600408109,-87.21562789082314,-88.53233048443464
-46.81718402708435,-36.32595978879499,-43.38775007394195,-40.42753148888922,-55.34911138799972,-55.29566004081918,-66.13573169253037,-59.596966937809846,-53.559002148549034,-56.20144151563825,-54.52285785828273,-60.492143087224555,-64.07114144912325,-61.07411801939799,-65.49257604734628,-58.97751955451543,-68.67602437732509,-66.57744294349128,-65.89168127317633,-66.74031330720958,-72.50065512724302,-76.46087181322854,-74.61817937416129,-71.05722374572619,-79.87348768799042
-31.79045232871358,-55.55793426363445,-41.70914341877967,-33.73148065006468,-55.16251343639783,-58.160490923001746,-64.13541092889521,-64.62384632592996,-76.4467213457495,-69.08692008077716,-76.36889053360228,-69.68515014468521,-69.91025506189138,-83.80805581693696,-78.20848843597201,-64.39508039033629,-84.14647525762625,,-80.14509776490914,-77.7301523094418,-85.22151019912125,,,,
-42.95113792804469,-48.225003955484375,-62.108029650293794,-46.27946510449619,-45.757192592371325,-54.14145938238256,-61.26519092311339,-73.97004333455129,-61.9367652549139,-66.8920900740833,-67.36258201223065,-70.75228353893014,-77.3698388032941,-70.13202392047583,-87.61532514507803,-81.97868354808377,-81.25929718293682,-89.82767291588337,-83.45870645201491,-80.90328370261955,-83.4141287847497,-79.37983657994218,-82.40548823547012,-89.44812032704489,-87.35247423058428
-36.252379887536215,-42.60846244928143,-60.132859689515676,-47.38675150692361,-64.3539452501707,-48.825509781824465,-52.12608676003346,-50.790028998638256,-75.18237884324301,-69.7749221538092,-57.817682311449516,-62.40701044853508,-74.44939640649069,-66.34693007987994,-68.83133756272963,-77.30400754508507,-85.48888993265598,-82.1158093956079,-73.41313599645395,-75.77022168236836,-78.4084911358728,-70.47940105174442,-81.89422808029602,,-89.53139854275615
-18.068532092486567,-19.56230434018684,-27.281361692077528,-32.89825034656518,-36.10657788794983,-43.72210728218401,-51.13945490998004,-57.76255594566983,-46.60306601541733,-61.42228284048154,-58.636929853064636,-64.05306790971869,-69.60100411245854,-62.33560934053535,-63.137183094928275,-78.59156034666393,-75.77155739825339,,,,,,,,
-22.957065226658727,-27.43934243552919,-31.735108364024672,-43.10749551939652,-43.85866638651357,-56.94983723529142,-62.14677092710965,-49.122494899198095,-54.88845479517165,-66.29406853535377,-56.1213306240185,-66.9156643092172,-64.38007030661687,-74.22255460431705,-62.92687666338687,-62.310900950607014,-76.31174784402096,-81.83522886690552,-81.00763498837651,-84.93379557485775,-76.04257782821604,-79.53042485582907,-88.57313427449832,-82.19420014800367,-76.21712614157009
-40.368183892007465,-41.91275711103083,-43.36037787212775,-50.50833110308063,-61.45923250202019,-66.60764638020248,-73.62591937328821,-73.59457213590667,-80.04218617268883,-75.97916818088247,-77.6936084032995,,,,-89.020147091283,,,,,,,,,,
-18.93868745633833,-51.242206414047544,-20.189258840771465,-37.933862070437854,-32.063141879077726,-29.223783105631743,-40.71666925138507,-44.50506116672755,-37.21826008024977,-46.48696725794524,-53.39985207046699,-47.06468987610995,-48.975843496726256,-64.47064078323531,-68.47872005917819,-65.90192644291385,-60.127905832085084,-62.4068041332861,-60.95627593978314,-59.49410546426107,-65.05295432321658,-68.77375177287036,-74.12980673159518,-67.0776491649294,-67.0776491649294
-48.71517737257118,-25.54046832553207,-25.54503277831781,-38.71071995408845,-24.783985432878943,-35.59460915638135,-50.021195918509456,-42.674356610541125,-54.57868386779187,-39.801883438086605,-28.392149374114982,-38.32132510130431,-49.63559677642891,-53.23041055665658,-46.93427660948919,-41.43038666673413,-51.84022884188616,-53.800780988963645,-61.88705454909301,-46.46581416129016,-55.47001407878626,-42.248681577215606,-43.87356787785681,-49.630878598273725,-71.13409605587509
-29.123687047934823,-38.30183801456883,-47.79054117993432,-58.63977620430893,-61.23411207228424,-56.393245037472354,-49.21072355510702,-57.85713987124719,-66.0323064795945,-65.81205346261224,-65.94394962863335,-79.29179731363902,-74.22462657194698,-78.66926776361052,-75.91245309394216,-74.04185176042486,-77.99859261795784,-85.43308651885526,,,,,,,
-41.36547987775607,-47.09024496443064,-65.11383658763299,-52.69619666906741,-76.70766914844987,-57.72406798406878,-67.88688927486314,-64.0684390918252,-76.15385856582564,-84.39082130788245,-86.665119066117,-79.43780912253553,,,-89.73668609793303,-88.25956810407003,,,,,,,,,
-37.918700327861366,-20.601923061804044,-34.210926827130244,-34.37461260919671,-35.902640377419004,-49.2497328644431,-31.02693575653708,-38.168257920220746,-58.188019124421075,-41.712595822369344,-41.63369913514333,-50.8040219109407,-47.196865603927805,-48.30153314754729,-45.32079139703088,-47.08600630585979,-57.1596121332537,-61.506035946455974,-57.749478913030046,-57.707470860546856,-49.07118224022759,-55.830064000946294,-70.13642035767363,-65.64957715705543,-68.52565974739723
-20.08529604080785,-21.371624467906084,-28.41324263441552,-31.11856647859563,-32.366629273178276,-37.2536825612784,-47.19547439262792,-57.007343092719836,-53.23406200385725,-52.89506158826583,-55.88103158689727,-63.21342508440327,-59.11983250858456,-63.139279049982,-59.644325515715536,-69.19336785014362,-69.96505880949667,-66.85507281319369,-65.84173905299339,-70.65802147090172,-66.9841906181894,-72.92905335632935,-72.21816565647262,-80.4441885545684,-80.63159949078083
-25.07704604994339,-29.35588586883501,-30.250236749969712,-45.38086302131611,-39.97722917756224,-46.821818109656256,-44.1485311789353,-55.94760782110228,-72.58485862373041,-73.99375432690158,-86.32079606112246,-79.13532613199185,-73.99543314868194,-63.792632494330576,-82.72180910297332,,,-73.40270905889699,-84.17007410478021,-86.58513259577039,-88.95330979365278,,,,
-27.262809046289863,-26.755216301794068,-40.12128091807715,-47.77719367589558,-35.96771957487163,-47.51071699246577,-48.14041024649396,-50.304939803669775,-59.939620141529815,-62.01061740993741,-69.99241493502326,-61.86792015857481,-72.08825461858014,-78.29112555028354,-69.12224653913734,-79.84758407795688,-75.39230702457668,-84.20448607496492,-84.8110910696536,-84.47258662645369,-83.91209948524995,-86.54435960713927,-86.32971901110274,-84.79574871338069,-83.78134584833104
-60.40146612789046,-57.05782043845226,-46.17445235757344,-54.89096299174449,-51.459717665120955,-62.558429472895085,-65.52278257491457,-60.84989299555325,-61.97519679584639,-72.45892382257563,-67.84397145253551,-64.36272251640473,-69.70416894528384,-80.56065955327527,-86.93524388728393,-74.22565272715154,-82.17310310027202,-80.76898115289421,-81.16525331983684,-79.06252766748597,-84.10701959948472,,-78.41292543692444,-78.61517170593613,
-43.58679302622714,-42.30238497141896,-45.51678387550533,-46.66635117013348,-55.612676327566014,-53.543757480903594,-54.37239693663512,-70.13272438569176,-80.18737678597651,-75.34222263423017,-79.65741805530119,-72.73348950390155,-74.92140170889355,-83.53095564409794,-89.67370271090981,-87.1356402385983,-87.66975429875026,,,,,,,,
-23.772124478644624,-41.295863572148974,-28.650094243819233,-35.79477084484563,-34.09629318510575,-38.02127737377179,-57.58347627834736,-47.66213356338098,-87.1891537330315,-57.41598458500711,-73.12276225305403,-72.61227080677452,-87.71331786961066,-89.93085871440223,-78.02361478908612,-84.49047273368038,-80.64804944359537,-67.10955232436308,-84.90715879257769,-77.14568169298641,,-83.04189831907135,,,-83.37917232249723
-10.615266157731847,-26.737019648722747,-29.341130268003816,-32.72496483110123,-31.30071756106257,-40.11995269767492,-30.08175294694381,-38.498860390772876,-41.6487606055937,-41.20988926061552,-45.55582170126741,-45.071407498881946,-47.62283754223256,-50.08038377253193,-50.80076254213135,-47.19341367371259,-55.1929609178252,-53.17221955692855,-52.20757147514325,-56.963414036420524,-58.02971390083899,-59.000472716307755,-51.9788088739231,-57.93510134642717,-68.56120808165257
